,_id,author,sentiment,time,tweet,url,a_id,title,date_written,org,t_id,candidates
4187,704554911837474816,711881270,Neutral,2016-03-01 00:00:00,Trump: My immigration plans aren't set in stone: Donald Trump says parts of his immigration proposals are “neg... https://t.co/JIv5X4dRVY,http://www.politico.com/story/2016/03/donald-trump-immigration-negotiable-220013,e839af19d34b03eeb11f24ffeea4e33f,Trump: My immigration plans aren't set in stone,2016-03-01 05:25:48,politico,704554911837474816,10000
4188,704554911837474816,711881270,Neutral,2016-03-01 00:00:00,Trump: My immigration plans aren't set in stone: Donald Trump says parts of his immigration proposals are “neg... https://t.co/JIv5X4dRVY,http://www.politico.com/story/2016/03/donald-trump-immigration-negotiable-220013,e839af19d34b03eeb11f24ffeea4e33f,Trump: My immigration plans aren't set in stone,2016-03-01 05:25:48,politico,704554911837474816,10000
4197,714625614574018560,266876176,Negative,2016-03-29 00:00:00,Romney backchannel for GOP rivals?: In a storyline that could be ripped from a House of... https://t.co/UpXi0KvmBi https://t.co/pm97olizVH,http://www.cnn.com/2016/03/28/politics/john-kasich-mitt-romney-ted-cruz-2016-election/index.html,09878fe0487100b244e2eafa55b1b5b5,Top Kasich aide: We enlisted Romney to help coordinate with Cruz,2016-03-29 02:01:23,cnn,714625614574018560,10000
4208,692522236994002945,711881270,Negative,2016-01-28 00:00:00,"Senate GOP grieves over Trump, Cruz as nominee: Anger, denial and resignation are all on display in the chambe...... https://t.co/KLmROsOaCN",http://www.politico.com/story/2016/01/senate-republicans-cruz-trump-218300,4084730ed03407425f6894ed257dc00c,"Senate GOP grieves over Trump, Cruz as nominee",2016-01-28 00:48:29,politico,692522236994002945,10000
4220,710612107213934592,711881270,Negative,2016-03-17 00:00:00,How Dems will stick it to the GOP at home: Democrats hope to focus their fire on vulnerable incumbents in the ... https://t.co/3xXPo3YUD0,http://www.politico.com/story/2016/03/senate-democrats-supreme-court-strategy-220942,e08d72248e85666e544092c3b4848118,How Dems will stick it to the GOP at home,2016-03-18 00:26:50,politico,710612107213934592,10000
4242,722399072330457088,711881270,Neutral,2016-04-19 00:00:00,Trump: Clinton is lying about her hot sauce: Donald Trump has some thoughts about Hillary Clinton saying she c... https://t.co/TiOlm7lX0z,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/04/hillary-clinton-hot-sauce-trump-222125,c3d8ed3f36cdc5d62c15471084a034b7,Trump: Clinton is lying about her hot sauce,2016-04-19 12:41:21,politico,722399072330457088,10000
4306,699959290623209472,17544215,Neutral,2016-02-17 00:00:00,"Poll: Trump, Clinton leading nationwide https://t.co/EmaWbHU1pk",http://www.cnn.com/2016/02/17/politics/poll-donald-trump-hillary-clinton-national-quinnipiac/index.html,e97b4c627aad7480ccfab001f68ff138,"Poll: Trump, Clinton leading nationwide",2016-02-17 13:46:41,cnn,699959290623209472,10000
4338,712810315231141888,24481831,Neutral,2016-03-24 00:00:00,"Poll: Hillary Clinton, Donald Trump hold on to leads https://t.co/GWzDwbs6QL",http://www.cnn.com/2016/03/23/politics/hillary-clinton-donald-trump-poll-fox-news/index.html,956e5242b51ad4440d1f591bded18d1c,"Poll: Hillary Clinton, Donald Trump hold on to leads",2016-03-24 01:55:06,cnn,712810315231141888,10000
4372,692878954336681985,24481831,Neutral,2016-01-29 00:00:00,Republican debate: Candidates prepare for Trump-less night https://t.co/i4obAiJyE3,http://www.cnn.com/2016/01/28/politics/republican-debate-2016-highlights/index.html,cf798aab12d1875d976d16d2c1e0575f,GOP prepares for Trump-less debate,2016-01-28 17:05:46,cnn,692878954336681985,10000
4373,693448677709320192,121325408,Neutral,2016-01-30 00:00:00,Bernie Sanders might have an electability problem https://t.co/UgzlnhB3vT,http://www.politico.com/story/2016/01/bernie-sanders-might-have-an-electability-problem-218432,0686718095b0b5027f563953f944351a,Bernie Sanders might have an electability problem,2016-01-29 23:42:39,politico,693448677709320192,10000
4433,683351278286729216,24481831,Neutral,2016-01-02 00:00:00,Bernie Sanders surpasses 2015 fundraising goal with sizable 4Q haul https://t.co/n2B0UYqAYR,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,004b37a15a1db60d919234f83bbda165,Sanders surpasses 2015 fundraising goal with sizable haul,2016-01-04 14:46:27,cnn,683351278286729216,10000
4437,687834879329984514,32905835,Neutral,2016-01-15 00:00:00,The 5 biggest moments of the GOP debate so far via @POLITICO for iPad https://t.co/cdfNtD98Us,http://www.politico.com/story/2016/01/the-5-biggest-moments-of-the-gop-debate-217773,83b7a2624a584dfd785144d281a2476c,The 7 biggest moments of the GOP debate so far,2016-01-15 02:57:02,politico,687834879329984514,10000
4439,689948357821865986,17544215,Negative,2016-01-20 00:00:00,Bush: Palin wrong to call Trump a conservative https://t.co/pQtl9RFW1q,http://www.cnn.com/2016/01/20/politics/jeb-bush-trump-palin-endorsement/index.html,533068af10501003fa24d379440df640,Bush: Palin wrong to call Trump a conservative,2016-01-20 22:49:15,cnn,689948357821865986,10000
4453,705562584934645760,24481831,Neutral,2016-03-04 00:00:00,Hillary Clinton revels in Donald Trump-Marco Rubio feud https://t.co/5ZIVj68tj6,http://www.cnn.com/2016/03/03/politics/hillary-clinton-mocks-republican-war-donald-trump-marco-rubio/index.html,ad29616431004e79032380782f9ea2ee,Clinton revels in Trump-Rubio feud,2016-03-04 00:47:46,cnn,705562584934645760,10000
4461,724450445347852288,103576819,Negative,2016-04-25 00:00:00,"AP: Cruz, Kasich strategies align with goal of beating Trump https://t.co/XYpeoBf9gz",http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-04-24-US-Campaign-2016/id-33f44dcfe5054cd88f78cdd9b5031aa8,7c82029b1f4196494f086310fe94e039,"Cruz, Kasich strategies align with goal of beating Trump",2016-04-25 00:55:00,ap,724450445347852288,10000
4480,708805308361998336,266876176,Neutral,2016-03-13 00:00:00,"Opinion: Trump's free-speech lesson: Marc Randazza says Donald Trump, who has talked ab... https://t.co/ggd85H4inh https://t.co/pm97olizVH",http://www.cnn.com/2016/03/12/opinions/defend-trump-free-speech-opinion-randazza/index.html,00f14560ddafadf12b8a849d0129bfc1,Defend Donald Trump's right to free speech (Opinion),2016-03-12 22:22:05,cnn,708805308361998336,10000
4484,690499082050088960,17544215,Neutral,2016-01-22 00:00:00,5 stages of GOP grief: Coming to terms with Trump https://t.co/rYYa8wAGn4,http://www.cnn.com/2016/01/22/politics/donald-trump-five-stages-grief/index.html,34d646bd2a9040815c120eb0ef34be9e,GOP comes to grips with Trump,2016-01-22 11:32:55,cnn,690499082050088960,10000
4505,709763710668005377,711881270,Neutral,2016-03-15 00:00:00,"Ryan will back Trump if he's the nominee, despite criticism: House Speaker Paul Ryan said he would back whoeve... https://t.co/4HTyVV9dhA",http://www.politico.com/story/2016/03/paul-ryan-would-support-trump-220771,989f484b768491e35b524938d48c355f,"Ryan will back Trump if he's the nominee, despite criticism",2016-03-15 16:00:14,politico,709763710668005377,10000
4508,720308384805695488,711881270,Positive,2016-04-13 00:00:00,Megyn Kelly meets with Donald Trump: Kelly and trump meet to patch things up https://t.co/pi1SiwMQau,http://www.politico.com/blogs/on-media/2016/04/megyn-kelly-meets-with-donald-trump-221898,a042e46a729689ccda9f501b7f4b8831,Megyn Kelly meets with Donald Trump,2016-04-13 18:38:12,politico,720308384805695488,10000
4511,720624368619900930,266876176,Neutral,2016-04-14 00:00:00,OFF THE HOOK Trump campaign manager won't be prosecuted:  https://t.co/2iDuXX9rvk https://t.co/pm97olizVH,http://www.foxnews.com/politics/2016/04/14/trump-campaign-manager-wont-be-prosecuted-over-battery-claim.html,d4cb8ab01d5c79e690701d17b41ebdd3,OFF THE HOOK: Trump campaign manager won't be prosecuted for battery over alleged reporter grab,2016-04-14 07:14:31,fox,720624368619900930,10000
4527,693784844984324096,24481831,Neutral,2016-01-31 00:00:00,Iowa's secretary of state rips Ted Cruz over campaign mailer https://t.co/ew1vZkRvr4,http://www.cnn.com/2016/01/30/politics/ted-cruz-mailer-iowa-caucuses-voter-violation/index.html,2aae45316f45f515aeeb4ac670bfc5f5,Iowa's secretary of state rips Cruz over campaign mailer,2016-01-31 02:07:48,cnn,693784844984324096,10000
4535,696789845524541441,24481831,Neutral,2016-02-08 00:00:00,"Donald Trump: Jeb Bush is an ""embarrassment to his family"" https://t.co/WBXU5eQ9zo",http://www.cnn.com/2016/02/08/politics/donald-trump-jeb-bush-embarrassment-family/index.html,1af35d9d21d7adf9c368080801c1e897,Trump: Bush is an 'embarrassment to his family',2016-02-08 19:25:53,cnn,696789845524541441,10000
4618,683120487858180096,16672155,Neutral,2016-01-02 00:00:00,Hillary Clinton shatters $100M fundraising goal https://t.co/LQzNYmp2s0,http://www.cnn.com/2016/01/01/politics/hillary-clinton-fundraising-100-million/index.html,496f0a8c8c8e099af56938ff1d22779b,Clinton shatters $100M fundraising goal,2016-01-04 18:51:06,cnn,683120487858180096,10000
4648,694701020803280897,103576819,Neutral,2016-02-03 00:00:00,CNN: Trump: Skipping debate may have cost me Iowa https://t.co/YGixhwy8ZA,http://www.cnn.com/2016/02/02/politics/donald-trump-iowa-new-hampshire/index.html,1bf29edb3626ccb4e306e416ab58fad9,Donald Trump says he did 'very well' in Iowa,2016-02-03 00:10:11,cnn,694701020803280897,10000
4651,696855571580846080,17544215,Neutral,2016-02-09 00:00:00,Donald Trump or Bernie Sanders? Some voters can't decide https://t.co/LDeiakVm6u,http://www.cnn.com/2016/02/08/politics/new-hampshire-primary-independent-voters/index.html,e10e51bab14ad7de857e0114ab3b263c,Donald Trump or Bernie Sanders? Some voters can't decide,2016-02-08 23:43:28,cnn,696855571580846080,10000
4671,693869374256451584,266876176,Negative,2016-01-31 00:00:00,"Trust Ted? Cruz facing growing attacks on credibility: MUSCATINE, Iowa (AP) — Ted Cruz ... https://t.co/s4cRQ1TuyJ https://t.co/pm97olizVH",http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-31-US-GOP-2016-Cruz-Trust/id-572a9ecdcb01400eb0093ad68a17cf58,a614c18e0c3624696a54c62c1de79e53,Trust Ted? Cruz facing growing attacks on credibility,2016-01-31 12:58:00,ap,693869374256451584,10000
4672,693159383283343360,266876176,Positive,2016-01-29 00:00:00,"Trump hosts rally _ in New Hampshire _ ahead of Iowa caucus: NASHUA, N.H. (AP) — Donald... https://t.co/92zWmSUZ0J https://t.co/pm97olizVH",http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-29-US-Campaign-2016/id-06a85b622cfc4956af75ffcf1ebd5974,caa64236cfe46ce809297180b22053c2,Trump hosts rally _ in New Hampshire _ ahead of Iowa caucus,2016-01-29 13:07:00,ap,693159383283343360,10000
4690,684772219382140928,17544215,Neutral,2016-01-06 00:00:00,Ted Cruz's immigration reversal https://t.co/5hKPpt7uIj,http://www.cnn.com/2016/01/06/politics/ted-cruz-immigration-2016-election/index.html,4aa21ca99386f85c88d1c7baefa333d0,Ted Cruz's immigration reversal,2016-01-06 15:39:30,cnn,684772219382140928,10000
4709,708310815095590916,24481831,Positive,2016-03-11 00:00:00,Ben Carson endorses Donald Trump https://t.co/MvMV4TBKWw,http://www.cnn.com/2016/03/11/politics/ben-carson-endorses-donald-trump/index.html,8d12162ac901066540e024e84442ac9f,Ben Carson endorses Trump,2016-03-11 14:28:53,cnn,708310815095590916,10000
4719,714966402755534848,103576819,Neutral,2016-03-30 00:00:00,CNN: Sarandon: 'Revolution' more likely with Trump https://t.co/M3aBrTo982,http://www.cnn.com/2016/03/29/politics/susan-sarandon-donald-trump-hillary-clinton-bernie-sanders/index.html,fe364e94a22f42226f2d73ebe8b6f114,Susan Sarandon: Trump more likely to bring 'revolution' than Clinton,2016-03-29 21:02:46,cnn,714966402755534848,10000
4743,714929453927772161,17544215,Positive,2016-03-29 00:00:00,Why Latinos and Muslim Americans should support Trump https://t.co/WBTEnL3zoT,http://www.cnn.com/2016/03/28/opinions/latino-muslim-support-trump-opinion-obeidallah/index.html,fb7683a7e2f69f548fa14cb3efc28b08,Why Muslim Americans and Latinos should support Trump (Opinion),2016-03-28 21:54:43,cnn,714929453927772161,10000
4745,722360944060289024,711881270,Positive,2016-04-19 00:00:00,How GOP Intellectuals’ Feud With the Base Is Remaking U.S. Politics: What happens when the partnership that cr... https://t.co/fGkZAz9n1d,http://www.politico.com/magazine/story/2016/04/conservative-intellectuals-gop-base-split-republican-party-213821,5d6edbac6bb06524e216deab412d4066,How GOP Intellectuals’ Feud With the Base Is Remaking U.S. Politics,2016-04-19 10:24:02,politico,722360944060289024,10000
4767,702603368326373376,24481831,Negative,2016-02-24 00:00:00,CNN releases podium order for Thursday's Republican debate https://t.co/PLMcEQHMPh,http://www.cnn.com/2016/02/24/politics/republican-debate-houston-cnn-podium-seating/index.html,e5ff6898c03ba2de1ca2ee2f35173d32,CNN releases podium order for Thursday's Republican debate,2016-02-24 21:01:20,cnn,702603368326373376,10000
4768,703018845389238272,103576819,Negative,2016-02-26 00:00:00,Fox News: Romney stands by Trump tax criticism - Trump rivals scramble to sideline each other -  Former Mexica... https://t.co/F1RLoJgzOy,http://www.foxnews.com/politics/2016/02/25/romney-stands-by-trump-tax-criticism-though-offers-no-proof.html,09ed57976ee57e8d4640e60727afd53b,WHERE'S THE PROOF? Romney doubles down  on Trump tax criticism,2016-02-25 22:20:19,fox,703018845389238272,10000
4795,715258336241786880,17544215,Positive,2016-03-30 00:00:00,Poll: Cruz holds wide lead over Trump in Wisconsin https://t.co/hJ2dKEiZTu,http://www.cnn.com/2016/03/30/politics/wisconsin-poll-ted-cruz-bernie-sanders-lead/index.html,7fbc19abd6dbf864da042e5735ba4ffc,Poll: Cruz holds wide lead in Wisc.,2016-03-30 19:42:29,cnn,715258336241786880,10000
4796,715294639868084225,103576819,Negative,2016-03-30 00:00:00,Fox News: TRUMP ABORTION RESET  Walks back remark about ‘punishment’ for women https://t.co/7NEuusDfAM,http://www.foxnews.com/politics/2016/03/30/trump-walks-back-statement-on-women-being-punished-for-abortion-if-procedure-banned.html,4e5fc1ec7db5402459dad51237dfdc6f,TRUMP ABORTION RESET  Walks back remark about &lsquo;punishment&rsquo; for women,2016-03-30 22:35:25,fox,715294639868084225,10000
4819,692510747507740673,103576819,Positive,2016-01-28 00:00:00,CNN: Anne Frank's stepsister: Trump 'acting like another Hitler' https://t.co/k4KXuco6R5,http://www.cnn.com/2016/01/27/politics/anne-frank-donald-trump-adolf-hitler/index.html,a542de9b82b1a072eb3096208c7a3d1c,Anne Frank's stepsister compares Donald Trump to Adolf Hitler,2016-01-28 00:18:08,cnn,692510747507740673,10000
4822,694879626137509889,103576819,Negative,2016-02-03 00:00:00,Fox News: CAUCUS REGRETS Trump admits debate snub may have cost him Iowa https://t.co/KyzgQ3jUZS,http://www.foxnews.com/politics/2016/02/03/donald-trump-admits-skipping-debate-may-have-hurt-him-in-iowa.html,f022d5bc47a33ac9fa46b3261d1e86eb,CAUCUS REGRETS Trump admits debate snub may have cost him Iowa,2016-02-03 06:45:57,fox,694879626137509889,10000
4849,692672678809841664,103576819,Neutral,2016-01-28 00:00:00,CNN: Trump taps right's anger against Fox https://t.co/QS51AS6IEm,http://www.cnn.com/2016/01/28/politics/donald-trump-fox-news-conservatives/index.html,b75b7bd4f6f2e5efdc7790bb594ce2a7,Trump taps right's anger against Fox,2016-01-28 11:14:50,cnn,692672678809841664,10000
4929,692675782276059137,17544215,Neutral,2016-01-28 00:00:00,How Trump and Cruz went from Ivy League to anti-establishment https://t.co/DJW9ochwpx,http://www.cnn.com/2016/01/28/politics/donald-trump-ted-cruz-anti-establishment/index.html,ba8a5d1d5775014ca354ba36ab80dec3,From Ivy League to outsiders,2016-01-28 11:16:00,cnn,692675782276059137,10000
4951,687464665803169792,17544215,Negative,2016-01-14 00:00:00,Cruz: Trump is worried because he's losing in Iowa https://t.co/i7XNYfM0EY,http://www.cnn.com/2016/01/13/politics/ted-cruz-donald-trump-citizenship-iowa-questions/index.html,fb549c013154819f26c431c6468c5516,Cruz: Trump is worried because he's losing in Iowa,2016-01-14 02:19:46,cnn,687464665803169792,10000
5026,691648419538927617,103576819,Positive,2016-01-25 00:00:00,"Fox News: DISMISSIVE OBAMA  Calls Bernie a 'bright, shiny object' in defending Hillary https://t.co/P0UK4W2URW",http://www.foxnews.com/politics/2016/01/25/obama-defends-clinton-likens-sanders-to-bright-shiny-object.html,24f555df62f9ba7e8ebd00ff2aab718a,"DISMISSIVE OBAMA  Calls Bernie a 'bright, shiny object' in defending Hillary",2016-01-25 15:37:16,fox,691648419538927617,10000
5027,691278649958494208,24481831,Positive,2016-01-24 00:00:00,Chris Christie blames presidential campaign for low approval ratings https://t.co/GXY9XwjYsx,http://www.cnn.com/2016/01/24/politics/chris-christie-approval-ratings-new-jersey/index.html,66e5789738a9ff64cf143c037cd848b8,Chris Christie blames presidential campaign for low approval ratings,2016-01-24 15:13:53,cnn,691278649958494208,10000
5048,688122225388457984,32905835,Neutral,2016-01-15 00:00:00,Cruz plotting new attacks on Trump via @POLITICO for iPad https://t.co/nKZl6WXb8E,http://www.politico.com/story/2016/01/ted-cruz-anti-trump-217836,4f6350f7c53ff56734ebf6f6b2a13c1a,Cruz plotting new attacks on Trump,2016-01-15 16:18:34,politico,688122225388457984,10000
5085,713146703352758274,711881270,Positive,2016-03-24 00:00:00,Utah GOP plots to save Mia Love from Trump backlash: The prospect of the mogul as GOP nominee has Democrats ho... https://t.co/DzymWznx47,http://www.politico.com/story/2016/03/donald-trump-utah-democrats-mia-love-221224,05fd5ec38d82fdcc51e8e652c899bff0,Utah GOP plots to save Mia Love from Trump backlash,2016-03-25 00:15:48,politico,713146703352758274,10000
5106,706951883923918848,17544215,Neutral,2016-03-07 00:00:00,New anti-Trump ad: He's always talking '$#@!+' https://t.co/hSPo21qFJH,http://www.cnn.com/2016/03/07/politics/anti-donald-trump-ad-profanity/index.html,13732ca25e8a1a4b9855b8d02657c31d,New anti-Trump ad: He's always talking '$#@!+',2016-03-07 20:47:03,cnn,706951883923918848,10000
5127,704466561889796097,711881270,Positive,2016-03-01 00:00:00,How Trump stole the South from Cruz: David Perdue's insurgent Senate candidate success in 2014 is serving as a... https://t.co/xGxLYep0dY,http://www.politico.com/story/2016/02/trump-steals-cruzs-southern-strategy-219977,955d618cb137050baef1d206770ae18b,How Trump stole the South from Cruz,2016-03-01 00:30:26,politico,704466561889796097,10000
5128,704466561889796097,711881270,Positive,2016-03-01 00:00:00,How Trump stole the South from Cruz: David Perdue's insurgent Senate candidate success in 2014 is serving as a... https://t.co/xGxLYep0dY,http://www.politico.com/story/2016/02/trump-steals-cruzs-southern-strategy-219977,955d618cb137050baef1d206770ae18b,How Trump stole the South from Cruz,2016-03-01 00:30:26,politico,704466561889796097,10000
5153,706834948292894720,17544215,Neutral,2016-03-07 00:00:00,Sanders: GOP debates proof 'we need to invest' in mental health https://t.co/d41sPUp5GQ,http://www.cnn.com/2016/03/06/politics/bernie-sanders-republican-debates-mental-health/index.html,cb1fb94b394185d4e084ed9423961efc,Bernie Sanders: GOP debates proof 'we need to invest' in mental health,2016-03-07 04:57:22,cnn,706834948292894720,10000
5263,704278267432443904,103576819,Neutral,2016-02-29 00:00:00,"Fox News: LET'S GET PHYSICAL Rubio throws 'small hands', 'spray tan' jabs at Trump https://t.co/i4Bw2NF5hJ https://t.co/IECXCP3cTR",http://www.foxnews.com/politics/2016/02/29/rubio-cruz-and-clinton-aim-attacks-at-trump-ahead-super-tuesday.html,8a2d246e978832917695898e587c9096,"RACE GETS PHYSICAL: Rubio's 'small hands', 'spray tan' jabs at Trump cap insult weekend on campaign trail",2016-02-29 09:01:00,fox,704278267432443904,10000
5265,709023677187104768,103576819,Negative,2016-03-13 00:00:00,"CNN: Trump says violence at his rallies not his fault, but Sanders' https://t.co/KlvF9wS5jU",http://www.cnn.com/2016/03/13/politics/donald-trump-event-violence/index.html,a879437ccdfcdd7776e1682ca150e57a,"Trump says violence at his rallies not his fault, but Sanders'",2016-03-13 15:25:00,cnn,709023677187104768,10000
5283,697030225989804033,17544215,Positive,2016-02-09 00:00:00,"In final day of campaigning, Trump tries to strike an intimate note https://t.co/dxc0AnwGs9",http://www.cnn.com/2016/02/09/politics/donald-trump-new-hampshire-campaigning/index.html,659f50bec0a942de978b386be5b7796d,Trump tries to strike an intimate note,2016-02-09 11:50:16,cnn,697030225989804033,10000
5390,686708412252475392,225684809,Neutral,2016-01-12 00:00:00,When will they ever learn? -- Judge dismisses lawsuits over Clinton's emails https://t.co/OxSCmS8RzC #LetItGo,http://www.politico.com/story/2016/01/hillary-clinton-emails-lawsuits-dismissed-217581,c39e0b64765b3493641ac4b272a10190,Judge dismisses lawsuits over Clinton's emails,2016-01-11 20:52:51,politico,686708412252475392,10000
5397,692269330554290176,266876176,Neutral,2016-01-27 00:00:00,"Analysis: There or not, Donald Trump drives the GOP debate: MARSHALLTOWN, Iowa (AP) — O... https://t.co/O80ntGeBNx https://t.co/pm97olAbkh",http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-27-US-GOP-2016-Trump-Analysis/id-8f3d044ac4904d689ca6e0650c9ae2cf,a164d01e713b60a4130c5cccfaf9ebbe,"Analysis: There or not, Donald Trump drives the GOP debate",2016-01-27 03:12:00,ap,692269330554290176,10000
5443,695329271946940417,17544215,Neutral,2016-02-04 00:00:00,Iowa paper: Democrats should do caucus recount https://t.co/xQVKtjbfoU,http://www.cnn.com/2016/02/04/politics/iowa-caucus-recount-des-moines-register/index.html,c7a0284b4c5f39420784efe19317bb69,Iowa paper: Democrats should do caucus recount,2016-02-04 18:47:14,cnn,695329271946940417,10000
5463,709219559564189696,711881270,Negative,2016-03-14 00:00:00,"Trump’s Week of Errors, Exaggerations and Flat-out Falsehoods: POLITICO Magazine subjected the GOP frontrunner... https://t.co/mGwzhtpT84",http://www.politico.com/magazine/story/2016/03/trump-fact-check-errors-exaggerations-falsehoods-213730,50a7318cb6979d98436012b56d141872,"Trump’s Week of Errors, Exaggerations and Flat-out Falsehoods",2016-03-14 04:07:56,politico,709219559564189696,10000
5464,710454645307613184,24481831,Neutral,2016-03-17 00:00:00,Latinos line up to get naturalized and stop Donald Trump https://t.co/Ry7kGMugiI,http://www.cnn.com/2016/03/16/politics/latino-voters-naturalization-trump/index.html,478a15641dc99c40fbcb451b17bba76b,Latinos line up to get naturalized and stop Trump,2016-03-17 01:17:39,cnn,710454645307613184,10000
5468,724329897968078848,103576819,Negative,2016-04-24 00:00:00,CNN: Koch brother: Trump would 'destroy free society' https://t.co/MnminO8EPp,http://www.cnn.com/2016/01/08/politics/charles-koch-financial-times-interview/index.html,05635184970c4a4f01c68510067b754d,Koch brother: Trump plan would 'destroy free society',2016-01-08 14:59:05,cnn,724329897968078848,10000
5484,698174661968809984,103576819,Neutral,2016-02-12 00:00:00,CNN: Trump autographs baby's hand https://t.co/BFk42OkCDW https://t.co/JtkJoxJSZY,http://www.cnn.com/2016/02/12/politics/donald-trump-autographs-baby-crowdsurfing/index.html,71a578f1c2f98c9ea09b754ec4a0fc53,Trump autographs crowdsurfing baby at rally,2016-02-12 19:34:32,cnn,698174661968809984,10000
5502,701383362578096128,2888048500,Negative,2016-02-21 00:00:00,Donald Trump’s utterly ridiculous budget plan https://t.co/aVeavzyCgg,https://www.washingtonpost.com/opinions/donald-trumps-utterly-ridiculous-budget-plan/2016/02/19/b6300002-d72b-11e5-be55-2cc3c1e4b76b_story.html,2a534aa4e3ea0e2aa278ea46ca87c110,Donald Trump’s utterly ridiculous budget plan,2016-02-20 01:33:17,washpo,701383362578096128,10000
5504,702305487207858176,17544215,Negative,2016-02-24 00:00:00,Trump lawyer warns Nevada GOP to keep an eye on Cruz tactics https://t.co/sWm4WcyQ2B,http://www.cnn.com/2016/02/23/politics/donald-trump-letter-ted-cruz-nevada-shenanigans/index.html,5fa063b965c098332997f10a5f6fffe4,Trump lawyer warns Nevada GOP to keep an eye on Cruz tactics,2016-02-24 01:09:03,cnn,702305487207858176,10000
5569,709949081875906560,103576819,Positive,2016-03-16 00:00:00,"Fox News: HILLARY SWEEPS SOUTH Clinton wins Ohio, adds Florida, North Carolina https://t.co/lNhPUKmhIl https://t.co/WSOxpGtxnL",http://www.foxnews.com/politics/2016/03/15/fox-news-projects-clinton-wins-north-carolina-florida-ohio.html,2b3409ffc1ddacf44d86f8475ab246dc,"HILLARY SWEEPS SOUTH Clinton wins Ohio, adds Florida, North Carolina",2016-03-16 02:36:37,fox,709949081875906560,10000
5578,722625105050869761,24481831,Positive,2016-04-20 00:00:00,Trump's big win: Now what? https://t.co/PEZm2qHEaZ,http://www.cnn.com/2016/04/19/opinions/donald-trump-post-new-york-primary-challenges-zelizer/index.html,ec43373fee39aced1db540755ad1bc31,Trump's big win: Now what?,2016-04-20 04:00:34,cnn,722625105050869761,10000
5586,689967504324698113,24481831,Neutral,2016-01-21 00:00:00,Ben Carson on why he's dropped in polls https://t.co/uJq7kgPbde,http://www.cnn.com/2016/01/20/politics/ben-carson-polls-iowa/index.html,0e08f88a1070fd2dc3294e5f520eaece,Ben Carson on why he's dropped in polls,2016-01-20 23:54:31,cnn,689967504324698113,10000
5692,704426732858683392,266876176,Negative,2016-02-29 00:00:00,Trump blames earpiece for KKK answer; Rubio chides him: Donald Trump is under fire from... https://t.co/QosZnSQjUq https://t.co/pm97olizVH,http://www.cnn.com/2016/02/29/politics/marco-rubio-donald-trump-kkk-earpiece/index.html,7817df1bb71fd62b096bf9e526d6eb80,"Marco Rubio hits Donald Trump over KKK, 'lousy earpiece'",2016-02-29 16:03:58,cnn,704426732858683392,10000
5705,686024617413206016,266876176,Negative,2016-01-10 00:00:00,Trump intensifies 'birther' attack: Donald Trump intensified his criticism of Ted Cruz ... https://t.co/FKZM45vyy3 https://t.co/pm97olAbkh,http://www.cnn.com/2016/01/09/politics/donald-trump-ted-cruz-birther-iowa/index.html,e1f5fc4d9fb25761caf54f5680df4392,"In Iowa, Trump intensifies 'birther' attack against Cruz",2016-01-09 23:04:40,cnn,686024617413206016,10000
5752,692305112044310528,24481831,Neutral,2016-01-27 00:00:00,Why I'm voting for Trump https://t.co/8TPBtX4N2D,http://www.cnn.com/2016/01/27/politics/donald-trump-voters-2016-election/index.html,4ee712ff0934f5b2e1cffb31e3a3c60b,Why I'm voting for Trump,2016-01-27 11:04:13,cnn,692305112044310528,10000
5834,722090887329611776,17544215,Neutral,2016-04-18 00:00:00,Clinton calls Trump 'donkey of the decade' https://t.co/E6zZYzOqI9,http://www.cnn.com/2016/04/18/politics/hillary-clinton-donald-trump-donkey/index.html,5341d34d35e2e2947b5b8dac4fe54ab1,Clinton calls Trump 'donkey of the decade',2016-04-18 16:08:01,cnn,722090887329611776,10000
5852,696854370810351616,103576819,Neutral,2016-02-09 00:00:00,Drudge Report: DRAMA: HILLARY STAFF SHAKE-UP? https://t.co/zG5v8N4nCz,http://www.politico.com/story/2016/02/hillary-clinton-staff-shakeup-218955,62c643c1e75be8d4d2fd638eeb9295ee,Clinton weighs staff shake-up after New Hampshire,2016-02-08 19:04:03,politico,696854370810351616,10000
5966,692463203901640705,103576819,Negative,2016-01-27 00:00:00,Fox News: GOP rivals seize on Trump decision to skip Fox debate - FOX NEWS STATEMENT ON TRUMP DROPPING OUT OF ... https://t.co/XiCxjduzgl,http://www.foxnews.com/politics/2016/01/27/republican-rivals-seize-on-trump-decision-to-skip-debate.html,0bee21b1b5eacf7c174c34c016d13de6,DONALD DUCKS Rivals seize on Trump decision to skip Fox debate,2016-01-27 16:34:50,fox,692463203901640705,10000
