,_id,author,sentiment,time,tweet,url,a_id,title,date_written,org,t_id,candidates
25127,688003861722824704,216068678,Negative,2016-01-15 00:00:00,"nprpolitics: Heading Into Iowa, GOP Candidates Clash But Fail To Derail The Trump Express https://t.co/DfwnAmC1IA",http://www.npr.org/2016/01/15/463142143/heading-into-iowa-gop-candidates-clash-but-fail-to-derail-the-trump-express,735839e257565e9ab5de3b09d463a3a3,"Heading Into Iowa, GOP Candidates Clash But Fail To Derail The Trump Express",2016-01-15 14:09:00,npr,688003861722824704,00010
25130,692910565006663680,216068678,Positive,2016-01-29 00:00:00,"nprpolitics: RT NPR: Even skipping the debate, Google Trends reports Trump is still the top candidate searched ton… https://t.co/IvbG5LuGRt",http://www.npr.org/2016/01/28/464776960/the-stream-iowa-gop-debate-edition,fdabe21272235a834198ec13158e56ad,The Stream: Iowa GOP Debate Edition,2016-01-29 01:17:37,npr,692910565006663680,00010
25132,691904374004674560,216068678,Positive,2016-01-26 00:00:00,politico: Trump follows his own unique Iowa playbook https://t.co/J9U7ILLjiX | AP Photo https://t.co/Xnm9T19a6F,http://www.politico.com/story/2016/01/donald-trump-iowa-playbook-218173,9ea12c4a28ab39775528600919b69431,Trump follows his own unique Iowa playbook,2016-01-25 10:18:51,politico,691904374004674560,00010
25135,703377773167931392,294479557,Neutral,2016-02-27 00:00:00,You know who else punished media sources he thought were negative towards him? https://t.co/ghMUKv5yHZ #DonaldTrump #Hitler,http://www.politico.com/blogs/on-media/2016/02/donald-trump-libel-laws-219866,b7167243c02fb76a0d47774750b07b66,Donald Trump: We're going to 'open up' libel laws,2016-02-26 19:31:49,politico,703377773167931392,00010
25257,713992080176099328,216068678,Positive,2016-03-27 00:00:00,"washingtonpost: Donald Trump is not beating Hillary Clinton in the polls, no matter how many times he says it
https://t.co/xB7IxOz9Fq",https://www.washingtonpost.com/news/the-fix/wp/2016/03/24/donald-trump-is-not-beating-hillary-clinton-in-the-polls-no-matter-how-many-times-he-says-it/,08f23a8737f0a68ef2526c3ac5578d44,"Donald Trump is not beating Hillary Clinton in the polls, no matter how many times he says it",2016-03-24 17:16:53,washpo,713992080176099328,00010
25361,691855306373140480,216068678,Neutral,2016-01-26 00:00:00,politico: Chomsky: I'd 'absolutely' vote for Hillary Clinton https://t.co/ETslV1fHsG | AP Photo https://t.co/K1bYjdj7c9,http://www.politico.com/story/2016/01/noam-chomsky-supports-hillary-clinton-218192,570fb4bcba64d911a98112c13dc6c785,Chomsky: I'd 'absolutely' vote for Hillary Clinton,2016-01-25 18:10:54,politico,691855306373140480,00010
25371,700191931188568064,441660597,Neutral,2016-02-18 00:00:00,CNN:  5 takeaways from CNN's GOP town hall https://t.co/U1JOlkFNcj #Democrats #Dems #Obama #TopProg #p2 #Liberal #Obama2012 #Change,http://www.cnn.com/2016/02/18/politics/republican-town-hall-takeaways/index.html,c2ffee6014a9bf9a52d78058ae8f318b,5 takeaways from CNN's GOP town hall,2016-02-18 05:12:54,cnn,700191931188568064,00010
25420,685488161619841025,216068678,Neutral,2016-01-08 00:00:00,politico: Donald Trump’s big tent https://t.co/0m0WMNefcg | Getty https://t.co/CfTmMjSACe,http://www.politico.com/story/2016/01/trump-supporters-big-tent-217481,95bffc7c73c23a5debe9972520a3206e,Donald Trump’s big tent,2016-01-08 11:35:22,politico,685488161619841025,00010
25425,687845421700526080,216068678,Neutral,2016-01-15 00:00:00,politico: The biggest moments of the GOP debate so far https://t.co/e1VmjvUlbS | Getty https://t.co/rQoaHV6TH9,http://www.politico.com/story/2016/01/the-5-biggest-moments-of-the-gop-debate-217773,83b7a2624a584dfd785144d281a2476c,The 7 biggest moments of the GOP debate so far,2016-01-15 02:57:02,politico,687845421700526080,00010
25471,713194938012450816,216068678,Neutral,2016-03-25 00:00:00,washingtonpost: Donald Trump is the best thing that has happened to Hillary Clinton in the 2016 race https://t.co/1TQCN1mOEG,https://www.washingtonpost.com/news/the-fix/wp/2016/03/24/donald-trump-is-the-best-thing-that-has-happened-to-hillary-clinton-in-the-2016-race/,ea3e7cb60821d37f8e61be07b103a2d2,Donald Trump is the best thing that has happened to Hillary Clinton in the 2016 race,2016-03-24 20:52:26,washpo,713194938012450816,00010
25483,691942160015478784,216068678,Neutral,2016-01-26 00:00:00,politico: Chris Christie's stormy return to New Hampshire https://t.co/isSpnRTp9H | AP Photo https://t.co/Rcz6L8Xhlx,http://www.politico.com/story/2016/01/chris-christie-new-hampshire-218196,ab36a8e3f6d7dd1f063fd0cd8fb32b71,Chris Christie's stormy return to New Hampshire,2016-01-25 23:35:53,politico,691942160015478784,00010
25515,713345867869196288,216068678,Neutral,2016-03-25 00:00:00,"washingtonpost: The curious case of the woman Donald Trump ""interviewed"" for a job this week
https://t.co/KjiVQ2CRav",https://www.washingtonpost.com/news/the-fix/wp/2016/03/25/the-curious-case-of-the-woman-donald-trump-interviewed-for-a-job-on-stage-this-week/,be51f66e441884506c81b3407f5b9353,The curious case of the woman Donald Trump 'interviewed' for a job this week,2016-03-25 13:49:22,washpo,713345867869196288,00010
25598,693133277205499906,216068678,Positive,2016-01-29 00:00:00,politico: RT Kristen_Hayford: GOP insiders: It was a rough night for Ted Cruz https://t.co/TEq00cBx5I,http://www.politico.com/story/2016/01/gop-insiders-it-was-a-rough-night-for-ted-cruz-218395,60c8c31a7df5cfb2af4eb8973ee41bb5,GOP insiders: It was a rough night for Ted Cruz,2016-01-29 10:20:22,politico,693133277205499906,00010
25639,686191224508801024,216068678,Neutral,2016-01-10 00:00:00,politico: Donald Trump: My past is fair game https://t.co/WPEtM5wMEh | AP Photo https://t.co/TwDXOiYu83,http://www.politico.com/story/2016/01/donald-trump-my-past-is-fair-game-217546,b9b8b2bb3dd04484d2c780bb8018b879,Donald Trump: My past is fair game,2016-01-10 14:00:54,politico,686191224508801024,00010
25751,685524032142323713,216068678,Positive,2016-01-08 00:00:00,washingtonpost: An insider’s look at what it’s like to cover Donald Trump’s presidential campaign https://t.co/3mlDR8S15T,https://www.washingtonpost.com/news/the-fix/wp/2016/01/08/an-insiders-look-at-what-its-like-to-cover-donald-trumps-presidential-campaign/,e966ced0345c81cee84d7a8d6a53f868,An insider's look at what it's like to cover Donald Trump's presidential campaign,2016-01-08 17:47:07,washpo,685524032142323713,00010
25874,691608675287449600,216068678,Neutral,2016-01-25 00:00:00,politico: Rand Paul insists he'll be on main debate stage https://t.co/tm3QNUySNA | AP Photo https://t.co/TPA74GigDE,http://www.politico.com/story/2016/01/rand-paul-gop-debate-main-stage-218176,ca91af5c2ee1c9c270008fd6b6b6d927,Rand Paul insists he'll be on main debate stage,2016-01-25 12:51:20,politico,691608675287449600,00010
25936,686535996280844288,216068678,Negative,2016-01-11 00:00:00,"politico: Obama, GOP Congress near end of long, ugly relationship https://t.co/OjzSrpRqee | Getty https://t.co/q2zgBtP7ch",http://www.politico.com/story/2016/01/obama-gop-congress-ugly-relationship-217550,3e992f8cc7d1021ffbb3eabb63077e4e,"Obama, GOP Congress near end of long, ugly relationship",2016-01-11 10:17:58,politico,686535996280844288,00010
25938,690584843881730048,216068678,Neutral,2016-01-22 00:00:00,politico: Carson confidant accuses ex-aides of cozying up to Trump https://t.co/gpUtZ4Sl6d | AP photo https://t.co/0DeuAB4cvP,http://www.politico.com/story/2016/01/armstrong-williams-accuses-ex-aides-trump-218112,7f54a44c06fab99186909c5d17fc2f93,Carson confidant accuses ex-aides of cozying up to Trump,2016-01-22 15:59:27,politico,690584843881730048,00010
25972,702352592425390081,216068678,Positive,2016-02-24 00:00:00,"washingtonpost: Early data suggest an ""angry"" Nevada electorate that should favor Donald Trump https://t.co/n9CsCy4flj",https://www.washingtonpost.com/news/the-fix/wp/2016/02/23/early-data-suggest-an-angry-nevada-electorate-that-should-favor-donald-trump/,0c66d5ac5b5cee42f6366f208a95bcff,Good news for Donald Trump: Nevada voters went to the caucuses angry,2016-02-24 04:53:05,washpo,702352592425390081,00010
26034,715881118512324609,61577178,Neutral,2016-04-01 00:00:00,Bernie Sanders is giving Hillary Clinton a real run for the nomination https://t.co/Lknoj9Oq1y,https://www.washingtonpost.com/opinions/bernie-sanders-is-giving-hillary-clinton-a-real-run-for-the-nomination/2016/03/31/2a4b122a-f77e-11e5-a3ce-f06b5ba21f33_story.html,b9cecd377a0665c6f8dfdec522ded6ef,Bernie Sanders is giving Hillary Clinton a real run for the nomination,2016-04-01 02:15:01,washpo,715881118512324609,00010
26067,688139819516465152,216068678,Neutral,2016-01-15 00:00:00,"politico: Steve King: Trump's use of 9/11 to defend New York was ""below the belt"" https://t.co/HH8bIJhhlC | AP ph… https://t.co/7n6a3ygZ2f",http://www.politico.com/story/2016/01/trump-ted-cruz-new-york-steve-king-217839,b02e7897afc05651dcfbb22922901fab,Steve King: Trump's use of 9/11 to defend New York was 'below the belt',2016-01-15 13:33:52,politico,688139819516465152,00010
26086,706503048638627841,441660597,Neutral,2016-03-06 00:00:00,"CNN:  Poll: Trump, Clinton lead the way in Michigan https://t.co/4oImD1tZih #Democrats #Dems #Obama #TopProg #p2 #Liberal #Obama2012 #Change",http://www.cnn.com/2016/03/06/politics/michigan-poll-donald-trump-hillary-clinton/index.html,b6361f4f0608f342160cfd26b5f2cbad,"Poll: Trump, Clinton lead the way in Michigan",2016-03-06 14:54:11,cnn,706503048638627841,00010
26121,684392917520269312,216068678,Positive,2016-01-05 00:00:00,"washingtonpost: If Donald Trump can win the Republican nomination, he could probably win the presidency https://t.co/0WVF8uo4NE",https://www.washingtonpost.com/news/the-fix/wp/2016/01/05/if-donald-trump-can-win-the-republican-nomination-he-could-probably-win-the-presidency/,0a4c1e166f08bba605e2a3d620deb4c1,"If Donald Trump can win the Republican nomination, he could probably win the presidency",2016-01-05 13:00:55,washpo,684392917520269312,00010
26176,687429087615385600,216068678,Neutral,2016-01-14 00:00:00,politico: Nikki Haley's speech divides the Republican field https://t.co/OKLBbYtbwf | Getty https://t.co/7jiX7E4PlB,http://www.politico.com/story/2016/01/nikki-haley-state-of-the-union-response-217740,3d15fe29ff44ee2daec1c553b7864041,Nikki Haley's speech divides the Republican field,2016-01-14 00:04:56,politico,687429087615385600,00010
26335,684932494286811136,216068678,Neutral,2016-01-07 00:00:00,politico: Ben Carson's last stand https://t.co/Xvf3qXFEHE | AP Photo https://t.co/h93BA3sFZX,http://www.politico.com/story/2016/01/carson-charts-an-iowa-course-217410,762dc28e484c3db4a62d0ccc8560ef30,Ben Carson's last stand,2016-01-06 22:52:33,politico,684932494286811136,00010
26444,691821316027056130,216068678,Positive,2016-01-26 00:00:00,politico: Trump strikes post-ideological chord in New Hampshire https://t.co/P1jP3f3KAG | Getty https://t.co/1gAIsr807p,http://www.politico.com/story/2016/01/donald-trump-new-hampshire-218213,4c1fd964ecd3dd9d37793b5411f84f27,Trump strikes post-ideological chord in New Hampshire,2016-01-26 03:07:05,politico,691821316027056130,00010
26471,691939636294373377,216068678,Neutral,2016-01-26 00:00:00,cnnbrk: CNN/ORC Poll: Donald Trump dominates GOP field at 41%. https://t.co/hTKPnEyaIV,http://www.cnn.com/2016/01/26/politics/donald-trump-ted-cruz-polling/index.html,5a0a1aedf5b0e881bfcbc6e2f48d997d,Poll: Trump dominates GOP field,2016-01-26 11:01:15,cnn,691939636294373377,00010
26491,684045619426672641,216068678,Neutral,2016-01-04 00:00:00,"politico: Trump: 'Pretty soon, you won’t be able to get guns' https://t.co/S91XSGI1VP | AP Photo https://t.co/QJWVc9xi9S",http://www.politico.com/story/2016/01/trump-gun-restrictions-217314,34107059e1ce4d71fe540e1f8fd05dfc,Obama rolls out gun control strategy,2016-01-04 12:33:16,politico,684045619426672641,00010
26550,685518391814270981,216068678,Positive,2016-01-08 00:00:00,"nprpolitics: Trump says he would, “love to run against Bernie.” Bernie responds that he and Trump, “finally agree … https://t.co/9yEPp6p6Bg",http://www.npr.org/2016/01/08/462345361/trump-in-vermont-i-would-love-to-run-against-bernie,068d3be36e592fac186a4e0e5c3e0db8,Trump In Vermont: 'I Would Love To Run Against Bernie',2016-01-08 10:33:00,npr,685518391814270981,00010
26555,692151565789106176,216068678,Neutral,2016-01-27 00:00:00,politico: Hillary Clinton thinks Obama on the Supreme Court is a 'great idea' https://t.co/uXCZqIhlu0 | AP Photo https://t.co/vcfXSzmTIY,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,fd94851253fae0555b563f644cad263b,Hillary Clinton thinks Obama on the Supreme Court is a 'great idea',2016-01-26 23:14:34,politico,692151565789106176,00010
26679,691604866918158337,216068678,Neutral,2016-01-25 00:00:00,"politico: RT gdebenedetti: .GlennThrush: Do you think HillaryClinton's been treated unfairly?
POTUS: ""Yeah—well, y… https://t.co/NSoGT2YgTR",http://www.politico.com/story/2016/01/off-message-podcast-transcript-obama-218167,34549d34276f610e22216c22f3feba91,"Full transcript: POLITICO’s Glenn Thrush interviews President Barack Obama on Iowa, 2016, and the choice between Hillary Clinton and Bernie Sanders",2016-01-25 11:01:11,politico,691604866918158337,00010
26680,692770658439270400,441660597,Neutral,2016-01-28 00:00:00,CNN:  Huckabee to attend Trump event https://t.co/T6ghQ7h3wv #Democrats #Dems #Obama #TopProg #p2 #Liberal #Obama2012 #Change,http://www.cnn.com/2016/01/28/politics/donald-trump-veterans-event-mike-huckabee-rick-santorum/index.html,d8cac8f2b0e9730aabbb0f24d43db521,Mike Huckabee to attend Donald Trump event,2016-01-28 17:34:21,cnn,692770658439270400,00010
27095,704360383772020736,216068678,Negative,2016-02-29 00:00:00,washingtonpost: Marco Rubio has copied Donald Trump’s nasty insult style – and TV loves it https://t.co/RSOYzNBMiP,https://www.washingtonpost.com/news/wonk/wp/2016/02/29/marco-rubio-has-copied-donald-trumps-nasty-insult-style-and-tv-loves-it/,ea4ea77971e31f0b9f4747337c1219e0,Marco Rubio has copied Donald Trump’s nasty insult style – and TV loves it,2016-02-29 17:30:18,washpo,704360383772020736,00010
27135,692750231268659200,216068678,Neutral,2016-01-28 00:00:00,politico: Bernie Sanders to release medical records Thursday https://t.co/b804XeObO2 | Getty https://t.co/VpjyeBJM0t,http://www.politico.com/story/2016/01/bernie-sanders-medical-records-218330,78bdd64dbf760e0dbefec7648e685024,Bernie Sanders to release medical records Thursday,2016-01-28 16:34:39,politico,692750231268659200,00010
27158,686710847624888320,216068678,Neutral,2016-01-12 00:00:00,"politico: Paul, Fiorina excluded from main stage in Thursday's GOP debate https://t.co/72fjsAdGZu | Getty and AP … https://t.co/6EAt9c5w5a",http://www.politico.com/story/2016/01/paul-fiorina-excluded-from-main-stage-in-thursdays-gop-debate-217594,3efc1ebcb65d06ce8f8f16885bc46d88,"Paul, Fiorina excluded from main stage in Thursday's GOP debate",2016-01-12 00:04:57,politico,686710847624888320,00010
27212,708731394340605953,216068678,Neutral,2016-03-12 00:00:00,washingtonpost: Man charges security barricade at Trump rally in Dayton https://t.co/01CJFOA4KG,https://www.washingtonpost.com/news/post-politics/wp/2016/03/12/donald-trump-blames-bernie-sanders-supporters-for-causing-problems-at-his-rallies/,9f35a7d82dd7e49966ff28b069ccc5ef,Donald Trump blames Bernie Sanders supporters for causing problems at his rallies,2016-03-12 17:20:58,washpo,708731394340605953,00010
27229,693141620661813249,216068678,Positive,2016-01-29 00:00:00,"politico: Early debate ratings give ammo to Trump, but Fox News still sees strong result https://t.co/MhUEzseiRK via Hadas_Gold",http://www.politico.com/blogs/on-media/2016/01/fox-news-preliminary-ratings-218401,497b0f704ef3dd237f73df1feef51d86,"Early debate ratings give ammo to Trump, but Fox News still sees strong result",2016-01-29 14:35:54,politico,693141620661813249,00010
27248,688658221565915136,216068678,Positive,2016-01-17 00:00:00,"FoxNews: At Tea Party rally in South Carolina, top GOP candidates make pitch for support https://t.co/YkcGUUWeby via ChrisSnyderFox",http://www.foxnews.com/politics/2016/01/17/at-tea-party-rally-in-south-carolina-top-gop-candidates-make-pitch-for-support.html,9c8264a1245ca2195f04bf386f3eb7d1,AN EXTRA PUSH  GOP candidates pitch for Tea Party support in SC,2016-01-17 05:40:29,fox,688658221565915136,00010
27270,684127813289537536,246244825,Neutral,2016-01-04 00:00:00,"On January 20, 2017 Bernie Sanders Will Be Sworn In as America's 45th President https://t.co/yFcbt41tXr via @HuffPostPol",http://www.huffingtonpost.com/h-a-goodman/bernie-sanders-will-be-sworn-in-as-americas-45th-president_b_8909356.html,db7487e122ef257e0b22d886708edb1d,"On January 20, 2017 Bernie Sanders Will Be Sworn In as America's 45th President",2016-01-04 14:26:00,huffpo,684127813289537536,00010
27318,724431235997638658,441660597,Positive,2016-04-25 00:00:00,"CNN:  Cruz, Kasich join forces to stop Trump https://t.co/2tH6yGw1Xy #Democrats #Dems #Obama #TopProg #p2 #Liberal #Obama2012 #Change",http://www.cnn.com/2016/04/24/politics/ted-cruz-john-kasich-join-forces-to-stop-donald-trump/index.html,da1025618fa47968b36331485d6930f5,"Cruz, Kasich join forces to stop Trump",2016-04-25 03:40:06,cnn,724431235997638658,00010
27350,692488654602792965,216068678,Neutral,2016-01-27 00:00:00,politico: .JebBush bets $20 that realDonaldTrump shows up to the Fox debate https://t.co/ceGP0ueGPy | Getty https://t.co/7yNhdWjnlI,http://www.politico.com/story/2016/01/jeb-bush-donald-trump-fox-debate-218301,a881737b2cf084ff562848f3e4fe4f74,Jeb Bush bets $20 that Trump shows up to the Fox debate,2016-01-27 22:14:41,politico,692488654602792965,00010
27370,692132704545038340,216068678,Negative,2016-01-26 00:00:00,politico: RT kelseylh: “Donald Trump doesn’t need a super PAC. He's got Jeb’s.” Wherein the GOP asks who the hell … https://t.co/j9lweFB0Vc,http://www.politico.com/story/2016/01/republicans-point-fingers-who-let-trump-get-this-far-218260,b1cd0892905d82d8411a2c2cc0a181d3,Republicans point fingers: Who let Trump get this far?,2016-01-26 23:38:03,politico,692132704545038340,00010
27506,690729210600669185,216068678,Negative,2016-01-23 00:00:00,"politico: RT MarcACaputo: Trump mocks Bush ad: ""He desperately needed mommy to help him"" via kristenicoleast https://t.co/Ni6s0Uv7CK",http://www.politico.com/story/2016/01/donald-trump-mocks-jeb-bush-barbara-ad-218136,2ce4615b3445dcf5e6517bea84b90eef,Trump mocks Bush ad: ‘He desperately needed mommy to help him',2016-01-23 01:23:24,politico,690729210600669185,00010
27545,684497925033078784,216068678,Neutral,2016-01-05 00:00:00,"nprpolitics: In Tight Iowa Race, Ted Cruz Is Counting On Evangelical Voters https://t.co/fj7vrDBPP6",http://www.npr.org/2016/01/05/462059758/in-tight-iowa-race-ted-cruz-is-counting-on-evangelical-voters,5b96f2836bfd55bba71c6d6180b3814a,"In Tight Iowa Race, Ted Cruz Is Counting On Evangelical Voters",2016-01-05 21:59:53,npr,684497925033078784,00010
27641,689838177113214976,216068678,Neutral,2016-01-20 00:00:00,politico: RT POLITICOMag: Why the GOP primary could be even crazier than you think https://t.co/srjzaQv48w | AP https://t.co/Vd3Z4OVqDg,http://www.politico.com/magazine/story/2016/01/2016-gop-primary-crazier-than-you-think-213542,5f1288e50a0f505707904b762304fafd,Why the GOP Primary Could Be Even Crazier Than You Think,2016-01-19 10:22:32,politico,689838177113214976,00010
27665,712950267998810116,216068678,Negative,2016-03-24 00:00:00,"washingtonpost: Why security experts called Donald Trump’s response to the Belgium attacks ""preposterous"" https://t.co/2c8jA8nipi",https://www.washingtonpost.com/news/post-nation/wp/2016/03/22/why-security-experts-called-donald-trumps-response-to-the-belgium-attacks-preposterous/,41b7848d66a83a5e373b80e9ca5fca93,Why security experts called Donald Trump's response to the Belgium attacks 'preposterous',2016-03-22 22:05:47,washpo,712950267998810116,00010
27677,692168366459588609,216068678,Neutral,2016-01-27 00:00:00,washingtonpost: Ted Cruz challenges Donald Trump to a one-on-one debate with no moderators https://t.co/t7nIwhhgLn,https://www.washingtonpost.com/news/post-politics/wp/2016/01/26/ted-cruz-challenges-donald-trump-to-a-mano-a-mano-debate/,fdd6b24e2fff04a9f47e643533b56320,Ted Cruz challenges Donald Trump to a 'mano a mano' debate,2016-01-27 02:12:56,washpo,692168366459588609,00010
27721,685238232158724096,216068678,Neutral,2016-01-07 00:00:00,"politico: Trump on Rubio's boots: 'I don't know, they're big heels' https://t.co/ozRGlk19jR | AP Photo https://t.co/y1EFQb2jhW",http://www.politico.com/story/2016/01/marco-rubio-bootgate-217460,b5f5c9b6ab94f21c54a9bf63292601da,Rubio mocks media coverage of his boots: 'This is craziness',2016-01-07 19:06:24,politico,685238232158724096,00010
27722,685480447212679168,216068678,Positive,2016-01-08 00:00:00,"politico: Priebus ""100 percent"" confident he can rally Republicans behind Cruz or Trump https://t.co/HKuNge5UJ5 |… https://t.co/sPvhvERB9P",http://www.politico.com/story/2016/01/reince-priebus-ted-cruz-trump-217489,c7de1c0dec3e0f7f906712931747659f,Priebus '100 percent' confident he can rally Republican Party behind Cruz or Trump,2016-01-08 12:14:48,politico,685480447212679168,00010
27724,686922189422116864,216068678,Positive,2016-01-12 00:00:00,politico: MoveOn endorses Bernie Sanders https://t.co/jbBWBjePQk | AP Photo https://t.co/bCXuiP241v,http://www.politico.com/story/2016/01/movon-endorses-bernie-sanders-217614,f472ba14486e91f90a0f9a0d9acf5e0b,MoveOn endorses Bernie Sanders,2016-01-12 14:06:46,politico,686922189422116864,00010
27771,689951968496893952,216068678,Neutral,2016-01-20 00:00:00,politico: RT POLITICOMag: Let JFK's grandson tell you why Ted Cruz is no Jack Kennedy: https://t.co/MVjClqj5uH | … https://t.co/6PtpPJzzdt,http://www.politico.com/magazine/story/2016/01/ted-cruz-john-f-kennedy-213545,14f7544a574f4d9c561d7e47270f03a9,Ted Cruz Is No Jack Kennedy,2016-01-20 21:09:40,politico,689951968496893952,00010
27792,710228443326242817,18021621,Neutral,2016-03-16 00:00:00,Trump says he's answered enough Qs (???); drops FOX GOP debate for #AIPAC https://t.co/Vs0TiGlaGh debate canceled https://t.co/rDFQruox6g,http://money.cnn.com/2016/03/16/media/donald-trump-republican-debate-fox/index.html,b4e9bb7f000e5cd0211d77049f98e176,Donald Trump says he'll skip the Fox Republican debate,2016-03-16 14:07:02,cnn,710228443326242817,00010
27811,708119450222985216,216068678,Neutral,2016-03-11 00:00:00,nytpolitics: Marco Rubio on the retirement age and Social Security https://t.co/1ztxSqa9Kc https://t.co/hZ3NQijEaZ,http://www.nytimes.com/live/republican-debate-cnn-march-2016/,37dba861359e679fc29b98fe2f06b3e7,G.O.P. Rivals Debate Ahead of Florida and Ohio Primaries,2016-03-11 01:16:29,nyt,708119450222985216,00010
27846,708323603473948672,216068678,Negative,2016-03-11 00:00:00,washingtonpost: Donald Trump’s baffling explanation for violence at his campaign rallies https://t.co/45RvUVZwbB,https://www.washingtonpost.com/news/the-fix/wp/2016/03/11/donald-trumps-baffling-explanation-for-violence-at-his-campaign-rallies/,f7d7c71915b2b66a9a374b1c219c0071,Donald Trump's baffling explanation for violence at his campaign rallies,2016-03-11 13:22:57,washpo,708323603473948672,00010
27871,706706326324453376,441660597,Positive,2016-03-07 00:00:00,CNN:  5 takeaways from the Democratic debate https://t.co/hm7dzDTwbN #Democrats #Dems #Obama #TopProg #p2 #Liberal #Obama2012 #Change,http://www.cnn.com/2016/03/06/politics/democratic-debate-recap/index.html,aa1f4510ee9145a528f9aa900536d1cd,Democratic debate: 5 takeaways,2016-03-07 04:04:05,cnn,706706326324453376,00010
27919,692523647442014208,216068678,Neutral,2016-01-28 00:00:00,politico: Fox's O'Reilly pleads with Trump to reconsider debate boycott https://t.co/Vwgdo0Zhb7 | AP Photo https://t.co/HoiNWoFWvU,http://www.politico.com/story/2016/01/megyn-kelly-trump-obsessed-218273,a76c5293bfe19bdabfd9719d4363a0af,Trump's campaign manager: 'Megyn Kelly is totally obsessed with Mr. Trump',2016-01-27 11:37:24,politico,692523647442014208,00010
28028,686993856471142403,216068678,Neutral,2016-01-12 00:00:00,politico: Sen. Sessions pushes for tough GOP immigration stance https://t.co/bPDbGsjgjD | AP photo https://t.co/IshT2XdrMr,http://www.politico.com/story/2016/01/jeff-sessions-gop-immigration-217633,bcdb8b2ad1b5608e1b7ec5969dd35065,Sen. Sessions pushes for tough GOP immigration stance,2016-01-12 18:34:25,politico,686993856471142403,00010
28038,702642148492054528,216068678,Neutral,2016-02-24 00:00:00,"washingtonpost: Nevada aside, Donald Trump and Bernie Sanders trail among U.S. Latinos, according to a new poll https://t.co/Jhg6FjQwcQ",https://www.washingtonpost.com/news/the-fix/wp/2016/02/24/nevada-aside-donald-trump-and-bernie-sanders-trail-among-u-s-latinos/,0c6c30639afac0c6bffc1dcdf0b120b8,"Nevada aside, Donald Trump and Bernie Sanders trail among U.S. Latinos",2016-02-24 23:53:12,washpo,702642148492054528,00010
28047,719156284944171009,216068678,Neutral,2016-04-10 00:00:00,"FoxNews: FOX NEWS POLL: Trump holds huge lead in Pennsylvania, Clinton up over Sanders | https://t.co/7nD7Mo0sp1",http://www.foxnews.com/politics/2016/04/10/fox-news-poll-trump-holds-huge-lead-in-pennsylvania-clinton-up-over-sanders.html,fe57c970854ca58c3b481f7b1a2161e8,"FOX NEWS POLL  Trump out front in Pa., Clinton leading Sanders",2016-04-10 16:29:50,fox,719156284944171009,00010
28056,690191968563892224,797469726,Positive,2016-01-21 00:00:00,Palin: God's gift to Trump @CNN https://t.co/pZQcwh2wiy,http://www.cnn.com/2016/01/20/opinions/stanley-palin-endorses-trump/index.html,344f2565b2e39e690585aceee727a60e,Sarah Palin: God's gift to Trump,2016-01-20 19:58:43,cnn,690191968563892224,00010
28075,684072007806398464,216068678,Neutral,2016-01-04 00:00:00,politico: Bill Clinton: GOP candidates 'kind of scary' https://t.co/VQXDv9ilj3 | AP Photo https://t.co/Efdk5Oxhum,http://www.politico.com/story/2016/01/bill-clinton-gop-scary-217324,6e4d174aafd2a1c8035e8ef239705910,Bill Clinton: GOP candidates 'kind of scary',2016-01-04 17:02:41,politico,684072007806398464,00010
28093,685782595624386560,216068678,Neutral,2016-01-09 00:00:00,nprpolitics: The Tea Partier's Quandary: What To Make Of Trump's Rise? https://t.co/RtDd0sarvi,http://www.npr.org/2016/01/09/462404642/the-tea-partiers-quandary-what-to-make-of-trumps-rise,8624b32b0ac5aff715d2878b175b2c95,The Tea Partier's Quandary: What To Make Of Trump's Rise?,2016-01-09 11:04:22,npr,685782595624386560,00010
28094,685608956518117376,216068678,Neutral,2016-01-08 00:00:00,"politico: Fox polls: TedCruz up in Iowa, realDonaldTrump leads in N.H., nationally https://t.co/HfeNlpE4gg | AP P… https://t.co/ixmUquIqoG",http://www.politico.com/story/2016/01/poll-trump-cruz-iowa-new-hampshire-217529,7b368778bf35161a9be5f213cc55b9c8,"Fox polls: Cruz up in Iowa, Trump leads in N.H., nationally",2016-01-08 23:41:43,politico,685608956518117376,00010
28117,691764830202626048,216068678,Neutral,2016-01-25 00:00:00,"politico: RT EliStokols: Rubio, stumping w/ Ernst, Gardner &amp; GOP's 2014 stars, returns to generational, uplifting … https://t.co/ZTI0wHjiE8",http://www.politico.com/story/2016/01/marco-rubio-gloom-doom-218198,6de44b1dbbc703f7464ff22d64e79341,Marco Rubio ditches his dreary message,2016-01-25 22:18:40,politico,691764830202626048,00010
28121,694652582451634176,216068678,Positive,2016-02-02 00:00:00,washingtonpost: The bad news for Ted Cruz: His Iowa win looks very similar to Mike Huckabee’s and Rick Santorum’s https://t.co/hIlKkhVYjP,https://www.washingtonpost.com/news/the-fix/wp/2016/02/02/the-bad-news-for-ted-cruz-his-iowa-win-looks-very-similar-to-mike-huckabees-and-rick-santorums/,60933138d2c0a472f81c8b5aa4264e2d,The bad news for Ted Cruz: His Iowa win looks very similar to Mike Huckabee's and Rick Santorum's,2016-02-02 19:40:35,washpo,694652582451634176,00010
