,_id,author,sentiment,time,tweet,url,a_id,title,date_written,org,t_id,candidates
52128,692489407312564228,18545481,Neutral,2016-01-27 00:00:00,"South Carolina's lieutenant governor to endorse Trump
#MakeAmericaGreatAgain
#VoteTrump2016 
https://t.co/Pw3v2BnX6L https://t.co/vnQhauhH9g",http://www.cnn.com/2016/01/27/politics/donald-trump-endorsement-south-carolina-henry-mcmaster/index.html,81e60080acd2dd89a12e90d51ffcf6d3,South Carolina's lieutenant governor to endorse Trump,2016-01-27 22:53:44,cnn,692489407312564228,00100
52135,692909874733277184,127296243,Neutral,2016-01-29 00:00:00,"@realDonaldTrump Raised nearly $6 million for our veterans Thank you to all who donated #Trump4Vets 
https://t.co/Xf2G7VEfhl",http://www.cnn.com/2016/01/28/politics/donald-trump-2016-election-rally-gop-debate/index.html,08d5d228cfbbcab2398b31a5acfabc25,Trump basks in his spotlight,2016-01-29 02:40:40,cnn,692909874733277184,00100
52144,692042835336388609,564910159,Neutral,2016-01-26 00:00:00,Poll: Evangelicals flocking to Trump https://t.co/pthmiRIfnn,http://www.politico.com/story/2016/01/trump-evangelicals-poll-218210,31d32c7c4c7b7b9f2b7bd393d2e6a35b,Poll: Evangelicals flocking to Trump,2016-01-26 11:06:21,politico,692042835336388609,00100
52157,709001866215030784,4821135339,Neutral,2016-03-13 00:00:00,Man charges at Trump in Dayton https://t.co/PiLCJCFWqv Team Obama + https://t.co/2mXtWk7Y0M did this in Canada rigged our recent election,https://www.washingtonpost.com/news/post-politics/wp/2016/03/12/donald-trump-blames-bernie-sanders-supporters-for-causing-problems-at-his-rallies/,9f35a7d82dd7e49966ff28b069ccc5ef,Donald Trump blames Bernie Sanders supporters for causing problems at his rallies,2016-03-12 17:20:58,washpo,709001866215030784,00100
52161,716406697602990080,132322146,Neutral,2016-04-02 00:00:00,"Also, the entire interview is Trump giving incoherent responses to important CIC questions: https://t.co/SxhelXzkgM",https://www.washingtonpost.com/news/post-politics/wp/2016/04/02/transcript-donald-trump-interview-with-bob-woodward-and-robert-costa/,dfd971a78d12fdf732c89b87e9debc08,Transcript: Donald Trump interview with Bob Woodward and Robert Costa,2016-04-03 00:14:59,washpo,716406697602990080,00100
52167,686570770663895041,479601642,Negative,2016-01-11 00:00:00,"@realDonaldTrump ""Conservative elite, sounding a bit panicked, says Trump will destroy GOP"" https://t.co/Q15YGMQTTu (TRUMP SCARES THEM!)",http://www.foxnews.com/politics/2016/01/11/conservative-elite-sounding-bit-panicked-says-trump-will-destroy-gop.html,143daf77ebc254da03cf89b2488365ef,"MEDIA BUZZ: Conservative elite, sounding a bit panicked, says Trump will destroy GOP - Trump says Cruz should resolve citizenship issue - Carson prays with Clemson coach ahead of title game - CAMPAIGN 2016 LIVE BLOG",2016-01-11 12:11:43,fox,686570770663895041,00100
52197,689527669537521664,479601642,Neutral,2016-01-19 00:00:00,"@AnnCoulter Breaking News, ""Iowa governor now wants Ted Cruz defeated"" @CNNPolitics https://t.co/mxfJan9WDb",http://www.cnn.com/2016/01/19/politics/terry-branstad-ted-cruz-defeat/index.html,923e81e91535db0b4df6400348ae988c,Iowa governor: Defeat Cruz,2016-01-19 18:38:50,cnn,689527669537521664,00100
52200,685514332814327808,17561562,Positive,2016-01-08 00:00:00,Noonan: I do not understand the inability or refusal of Republican leaders to take Mr. Trump seriously. https://t.co/qcdyTzmIqO,http://www.wsj.com/articles/the-gop-establishments-civil-war-1452212775,e67b894347cb8d0b03fd3592b5e7d617,The GOP Establishment's Civil War,2016-01-08 00:40:54,wsj,685514332814327808,00100
52222,686617229627101184,479601642,Neutral,2016-01-11 00:00:00,"@icareeguns @whoradio BREAKING-CNN, ""Rand Paul Says """"Cruz Citizenship Could End Up In Supreme Court"""" https://t.co/XCq2ZIjYY8",http://www.cnn.com/2016/01/11/politics/rand-paul-ted-cruz-canadian-born-citizenship/index.html,13f8ff1938c8efce71b0248a714824bb,Rand Paul: Ted Cruz 'naturally born Canadian',2016-01-11 17:33:17,cnn,686617229627101184,00100
52224,689527987214106628,479601642,Neutral,2016-01-19 00:00:00,"@realDonaldTrump Breaking News, ""Iowa governor now wants Ted Cruz defeated"" @CNNPolitics https://t.co/mxfJan9WDb PEOPLE DON'T LIKE CRUZ!",http://www.cnn.com/2016/01/19/politics/terry-branstad-ted-cruz-defeat/index.html,923e81e91535db0b4df6400348ae988c,Iowa governor: Defeat Cruz,2016-01-19 18:38:50,cnn,689527987214106628,00100
52230,688113587169050624,479601642,Neutral,2016-01-15 00:00:00,"@Jay2Cee @LindseyGrahamSC @InsideSourcesDC @JebBush Politico-Today, ""Bush donors await green light to jump ship"" https://t.co/oeWEfZIY9t … …",http://www.politico.com/story/2016/01/jeb-bush-donors-loyalty-217802,89a3ea57c35ed17d736a2ed65469594b,Bush donors await green light to jump ship,2016-01-15 10:15:55,politico,688113587169050624,00100
52245,692914503143571456,889024146,Negative,2016-01-29 00:00:00,"🇺🇸 TRUMP: “When you’re treated badly, you have to stick up for your rights!” 👊🏻💥 https://t.co/7Yh0vM5VqK https://t.co/09JsKimmPH",http://www.cnn.com/2016/01/28/politics/donald-trump-2016-election-rally-gop-debate/index.html,08d5d228cfbbcab2398b31a5acfabc25,Trump basks in his spotlight,2016-01-29 02:40:40,cnn,692914503143571456,00100
52252,685224541585563648,22370512,Positive,2016-01-07 00:00:00,"“Politics doesn’t belong there – Republican, Democrat, green, purple, white, whatever,” https://t.co/PI0WEpHMkk #teaparty
#Trump2016",http://www.foxnews.com/opinion/2016/01/07/public-school-recruits-students-to-work-for-hillary-clinton-campaign.html,ac43c266ecb2bfd53fc730261ba99e7b,TODD STARNES School caught trying to get students to work for Hillary,2016-01-07 20:05:55,fox,685224541585563648,00100
52254,703329189382885376,127296243,Positive,2016-02-26 00:00:00,"Ted Cruz: Donald Trump could be unstoppable with strong Super Tuesday 
https://t.co/NFUlHrL9WT",http://www.cnn.com/2016/02/26/politics/ted-cruz-donald-trump-unstoppable/index.html,8d36c3c5211848755dce0443df960d91,Ted Cruz: Donald Trump could be 'unstoppable' with strong Super Tuesday showing,2016-02-26 21:05:12,cnn,703329189382885376,00100
52270,692829186134822912,479601642,Neutral,2016-01-28 00:00:00,"@DanScavino @realDonaldTrump Today, ""Trump leads polls in Iowa, New Hampshire and South Carolina"" https://t.co/XYUDlu6NgL Nikki Haley-Dumb!",http://www.politico.com/story/2016/01/poll-trump-iowa-new-hampshire-south-carolina-218319,37376aae69665012592b6aeee2d45176,"Trump leads polls in Iowa, New Hampshire and South Carolina",2016-01-28 11:48:34,politico,692829186134822912,00100
52276,692221856095539200,343028553,Neutral,2016-01-27 00:00:00,CNN/ORC Poll: Donald Trump dominates GOP field at 41% @CNNPolitics https://t.co/Ba9gN4PN2y,http://www.cnn.com/2016/01/26/politics/donald-trump-ted-cruz-polling/index.html,5a0a1aedf5b0e881bfcbc6e2f48d997d,Poll: Trump dominates GOP field,2016-01-26 11:01:15,cnn,692221856095539200,00100
52298,692828263622819841,479601642,Neutral,2016-01-28 00:00:00,"@AnnCoulter Today, ""Trump leads polls in Iowa, New Hampshire and South Carolina"" https://t.co/XYUDlu6NgL (But our SC Governor-still dumb!)",http://www.politico.com/story/2016/01/poll-trump-iowa-new-hampshire-south-carolina-218319,37376aae69665012592b6aeee2d45176,"Trump leads polls in Iowa, New Hampshire and South Carolina",2016-01-28 11:48:34,politico,692828263622819841,00100
52307,686571220700127233,479601642,Negative,2016-01-11 00:00:00,"@JebBush ""Conservative elite, sounding a bit panicked, says Trump will destroy GOP"" https://t.co/Q15YGMQTTu (TRUMP SCARES YOU ALL!)",http://www.foxnews.com/politics/2016/01/11/conservative-elite-sounding-bit-panicked-says-trump-will-destroy-gop.html,143daf77ebc254da03cf89b2488365ef,"MEDIA BUZZ: Conservative elite, sounding a bit panicked, says Trump will destroy GOP - Trump says Cruz should resolve citizenship issue - Carson prays with Clemson coach ahead of title game - CAMPAIGN 2016 LIVE BLOG",2016-01-11 12:11:43,fox,686571220700127233,00100
52310,686899150387019776,245911695,Neutral,2016-01-12 00:00:00,Hillary is against deporting illegals. https://t.co/HjXtaQlupS,http://www.foxnews.com/politics/2016/01/12/hillary-clinton-comes-out-against-deportation-raids-in-break-with-obama.html,6f3e44bd9bc8d891e1f2955a7799dc0d,"DEMOCRATS DISSENT Clinton breaks with Obama, opposes deportation raids",2016-01-12 05:02:24,fox,686899150387019776,00100
52315,688825652103872512,3403262584,Neutral,2016-01-17 00:00:00,"Stick a fork in him! This has ALWAYS been his Gang8 position.
Rubio: Law-abiding undocumented immigrants could stay https://t.co/bz32VksOj6",http://www.politico.com/story/2016/01/marco-rubio-immigrants-217895,460dbe399b49bd5b23ecafb5ebe6f08d,Rubio: Law-abiding undocumented immigrants could stay,2016-01-17 14:05:05,politico,688825652103872512,00100
52316,684480237221076992,127296243,Neutral,2016-01-05 00:00:00,"Trump to speak at Liberty University January 19th 
https://t.co/0Ipp7hmGNb",http://www.mcclatchydc.com/news/politics-government/election/article53069160.html,02b088c79b814cf06363cab1f0220bcf,Donald Trump to speak at Liberty University,2016-01-05 12:26:04,mcclatchy,684480237221076992,00100
52348,702368913603084291,384400442,Neutral,2016-02-24 00:00:00,This may be the single best thing @realDonaldTrump could have done do that loud mouth @glennbeck &gt;&gt; https://t.co/CTOsSO68V2 &lt;&lt; #Trump2016,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/donald-trump-crashes-glen-beck-nevada-caucus-219703,3bdfaae4ccb78abc46acb9ebe129db16,Trump crashes Glenn Beck's caucus speech,2016-02-24 02:49:45,politico,702368913603084291,00100
52350,690001234363809792,479601642,Negative,2016-01-21 00:00:00,"@marcorubio ""Cuban Immigrant Crisis, Is Trouble For Rubio"" https://t.co/syFMazayZI #GANG-OF-8-RUBIO!",http://www.cnn.com/2016/01/18/politics/marco-rubio-cuban-migrants-immigration-crisis/index.html,d4c97d1287f2ee722376cee642a95ab9,Cuban migrant crisis spells trouble for Marco Rubio,2016-01-18 15:53:55,cnn,690001234363809792,00100
52351,692857660815704064,483426850,Negative,2016-01-28 00:00:00,"@realDonaldTrump Is Shocking, Vulgar and Right - POLITICO https://t.co/OIxvMYeCvr",http://www.politico.com/magazine/story/2016/01/donald-trump-is-shocking-vulgar-and-right-213572,339db5412fefec232c1ee0f075dd9b78,"Donald Trump Is Shocking, Vulgar and Right",2016-01-28 22:31:53,politico,692857660815704064,00100
52354,692090592717766660,3403262584,Neutral,2016-01-26 00:00:00,"Sheriff Joe Arpaio to stump for Trump 
https://t.co/3MPGvvqYKL",http://www.politico.com/story/2016/01/joe-arpaio-trump-218247,a724d92a75850ef77413e74bc75e4d0a,Joe Arpaio to stump for Trump,2016-01-26 20:02:41,politico,692090592717766660,00100
52356,710291088729378816,2318198041,Positive,2016-03-17 00:00:00,Understatement of the week: The Economist rates Trump presidency among its top 10 global risks - https://t.co/cGbVjgnMfH,http://www.politico.com/story/2016/03/economist-trump-presidency-global-risk-220887,6b7bed0b117e08d60abc96a3a5c61b6b,The Economist rates Trump presidency among its top 10 global risks,2016-03-16 21:11:22,politico,710291088729378816,00100
52368,690579180182990848,1553039516,Negative,2016-01-22 00:00:00,"RNC Cuts Debate Ties with Conservative Magazine over ""Anti-Trump"" issue https://t.co/edkeyIsGlq BRAVO!! These #RINO'S forgot Reagan's 11th!",http://www.foxnews.com/politics/2016/01/22/rnc-cuts-debate-ties-with-conservative-magazine-over-anti-trump-issue.html,afa016273e6642e26769df2deab6ee78,BATTLE FOR THE GOP RNC cuts debate ties with mag over anti-Trump issue,2016-01-22 10:10:50,fox,690579180182990848,00100
52376,687326419236556800,479601642,Neutral,2016-01-13 00:00:00,"@DanScavino @realDonaldTrump Breaking, Washington Post, ""Trump's Lead Almost Twice That of Clinton's"" https://t.co/6n1I9UidFI",https://www.washingtonpost.com/news/the-fix/wp/2016/01/13/donald-trumps-national-lead-is-almost-twice-hillary-clintons/,f8af769e42ec869470a23c5fdd9c1dde,Donald Trump's national lead is almost twice Hillary Clinton's,2016-01-13 15:56:53,washpo,687326419236556800,00100
52381,685195638485614592,15074278,Neutral,2016-01-07 00:00:00,Public school recruits students to work for Hillary Clinton campaign  https://t.co/C8jvdTDKkz,http://www.foxnews.com/opinion/2016/01/07/public-school-recruits-students-to-work-for-hillary-clinton-campaign.html,ac43c266ecb2bfd53fc730261ba99e7b,TODD STARNES School caught trying to get students to work for Hillary,2016-01-07 20:05:55,fox,685195638485614592,00100
52402,685515412897935360,17561562,Neutral,2016-01-08 00:00:00,Trump changed debate when he asked for a pause in Muslim immigration until America “can figure out what’s going on.” https://t.co/qcdyTzmIqO,http://www.wsj.com/articles/the-gop-establishments-civil-war-1452212775,e67b894347cb8d0b03fd3592b5e7d617,The GOP Establishment's Civil War,2016-01-08 00:40:54,wsj,685515412897935360,00100
52404,692828783104122880,479601642,Neutral,2016-01-28 00:00:00,"@immigrant4trump Today, ""Trump leads polls in Iowa, New Hampshire and South Carolina"" https://t.co/XYUDlu6NgL Our SC Nikki Haley-Still Dumb!",http://www.politico.com/story/2016/01/poll-trump-iowa-new-hampshire-south-carolina-218319,37376aae69665012592b6aeee2d45176,"Trump leads polls in Iowa, New Hampshire and South Carolina",2016-01-28 11:48:34,politico,692828783104122880,00100
52419,688737930756669440,17561562,Positive,2016-01-17 00:00:00,"BIG TENT: @rupertmurdoch praises @realDonaldTrump, says Cruz ONLY appealing to white evangelical Christians https://t.co/ohGlNR2Iya",http://www.cnn.com/2016/01/16/politics/rupert-murdoch-ted-cruz-donald-trump/index.html,c753add908dc6cdec15cc8a312d23dec,Rupert Murdoch praises Donald Trump's 'winning strategy',2016-01-16 21:37:32,cnn,688737930756669440,00100
52420,684878211096907778,479601642,Positive,2016-01-06 00:00:00,"@AnnCoulter Cruz says he has been consistent on immigration, NOT true. CNN, ""Cruz's Immigration Reversal"" https://t.co/p1rwrL1xxt #Trump16",http://www.cnn.com/2016/01/06/politics/ted-cruz-immigration-2016-election/index.html,4aa21ca99386f85c88d1c7baefa333d0,Ted Cruz's immigration reversal,2016-01-06 15:39:30,cnn,684878211096907778,00100
52423,692407749947363328,2835451658,Negative,2016-01-27 00:00:00,"Did you read this front page @CNN piece about Trump, @RaheemKassam? 'Whites frustrated with first black president'
https://t.co/7vef1c44hQ",http://www.cnn.com/2016/01/27/politics/donald-trump-voters-2016-election/index.html,4ee712ff0934f5b2e1cffb31e3a3c60b,Why I'm voting for Trump,2016-01-27 11:04:13,cnn,692407749947363328,00100
52431,686720560433356800,2892770932,Positive,2016-01-12 00:00:00,"""@WSJPolitics: Carly Fiorina, Rand Paul Bumped From Primetime Debate https://t.co/GGLjD2qKcQ"" Hahaha fuck off carly",http://blogs.wsj.com/washwire/2016/01/11/carly-fiorina-rand-paul-bumped-from-primetime-debate/,8f4f80b9622952ca6b822a9a2b62d967,"Carly Fiorina, Rand Paul Bumped From Primetime Debate",2016-01-12 00:13:30,wsj,686720560433356800,00100
52437,684373806270529536,377773760,Negative,2016-01-05 00:00:00,No free Pass for Bill this election.  People know he's scum.  GOP lawmaker pushes Hillary Clinton over sex scandals https://t.co/B2Xnom6RFc,http://www.cnn.com/2016/01/03/politics/hillary-clinton-heckled-over-bill-clinton-sex-scandals/index.html,30b1a8f0dcde336540075099c2c5ce20,Hillary Clinton heckled over Bill Clinton's sex scandals,2016-01-04 14:01:59,cnn,684373806270529536,00100
52439,693486114166939648,2611066880,Positive,2016-01-30 00:00:00,Trump wary of Wounded Warrior Project https://t.co/8Aicdoyoyn,http://www.politico.com/story/2016/01/donald-trump-wounded-warrior-218428,9fa9c37ab49bbccfede5fe35d5a9e8e4,Trump wary of Wounded Warrior Project,2016-01-29 23:07:50,politico,693486114166939648,00100
52447,723878791831932928,1553039516,Positive,2016-04-23 00:00:00,"Fox News Poll: #Trump tops #Cruz by Eight Points in Indiana https://t.co/SUzgd37Yxv Face it #TedCruz, #Trump WINS You're an EMBARRASSMENT!",http://www.foxnews.com/politics/2016/04/22/fox-news-poll-trump-tops-cruz-by-eight-points-in-indiana.html,089b95f1078ccf28aae090dae4c8cdbc,FOX NEWS POLL  Trump ahead of Cruz by eight points in Indiana,2016-04-22 23:04:06,fox,723878791831932928,00100
52451,688076254147424257,479601642,Neutral,2016-01-15 00:00:00,"@JebBush ""Bush donors await green light to jump ship"" https://t.co/oeWEg00zy3 ARE THEY WAITING FOR DIVINE INTERVENTION???",http://www.politico.com/story/2016/01/jeb-bush-donors-loyalty-217802,89a3ea57c35ed17d736a2ed65469594b,Bush donors await green light to jump ship,2016-01-15 10:15:55,politico,688076254147424257,00100
52461,686615886682304514,479601642,Neutral,2016-01-11 00:00:00,"@DanScavino @realDonaldTrump BREAKING-CNN, ""Rand Paul Says """"Cruz Citizenship Could End Up In Supreme Court"""" https://t.co/XCq2ZIjYY8",http://www.cnn.com/2016/01/11/politics/rand-paul-ted-cruz-canadian-born-citizenship/index.html,13f8ff1938c8efce71b0248a714824bb,Rand Paul: Ted Cruz 'naturally born Canadian',2016-01-11 17:33:17,cnn,686615886682304514,00100
52472,684347139305160704,17561562,Neutral,2016-01-05 00:00:00,"NBC News/SurveyMonkey online tracking poll 

TRUMP 35%
Cruz 18%
Rubio 13%
Carson 9%
Bush 6%
Christie 4%

https://t.co/Ofvm34DfFZ",http://www.politico.com/story/2016/01/trump-leads-poll-2016-217349,5dded9574b8a88d102b06397490034fb,Donald Trump dominates first national poll of 2016,2016-01-05 11:23:18,politico,684347139305160704,00100
52479,692861012165287941,117102154,Negative,2016-01-29 00:00:00,"Donald Trump Is Shocking, Vulgar and Right https://t.co/nabRYKvqBp",http://www.politico.com/magazine/story/2016/01/donald-trump-is-shocking-vulgar-and-right-213572,339db5412fefec232c1ee0f075dd9b78,"Donald Trump Is Shocking, Vulgar and Right",2016-01-28 22:31:53,politico,692861012165287941,00100
52481,689989435010760704,17561562,Positive,2016-01-21 00:00:00,Noonan: Clinton &amp; Cruz learned it is NOT pleasant to face a competitor who’s as tough &amp; MEAN as YOU: Trump https://t.co/FYI08Zrk67,http://www.wsj.com/articles/the-high-cost-of-a-bad-reputation-1452816727,422347e97f1fb68ab77ff6b5860ce128,The High Cost of a Bad Reputation,2016-01-15 00:12:10,wsj,689989435010760704,00100
52492,693250378968743936,17561562,Positive,2016-01-30 00:00:00,"FABULOUS READ: Trump Is Shocking, Vulgar and Right: @TuckerCarlson https://t.co/yB5dmaPgqo https://t.co/gL6j0c8iRP",http://www.politico.com/magazine/story/2016/01/donald-trump-is-shocking-vulgar-and-right-213572,339db5412fefec232c1ee0f075dd9b78,"Donald Trump Is Shocking, Vulgar and Right",2016-01-28 22:31:53,politico,693250378968743936,00100
52516,688456379712073729,479601642,Neutral,2016-01-16 00:00:00,"@realDonaldTrump ""Texas Attorney Files Suit, Challenges Cruz On Birther Issue For POTUS"" https://t.co/NTTSkwySXP",http://latino.foxnews.com/latino/politics/2016/01/15/texas-lawyer-files-federal-lawsuit-against-ted-cruz-over-his-canadian-birth/,0209b2927253915fe950e330368c5922,Texas lawyer files federal lawsuit against Ted Cruz over his Canadian birth,2016-01-15 21:41:28,fox,688456379712073729,00100
52528,690979657923956736,377773760,Positive,2016-01-23 00:00:00,"Arrogant old fool is going to be less popular than Jeb Bush. #Bloomberg seriously considering #WH bid, source says https://t.co/b8Rit4BMWr",http://www.cnn.com/2016/01/23/politics/michael-bloomberg-president-2016/index.html,afadad924156b1b7d7db98f96810a69c,Bloomberg mulling presidential run?,2016-01-23 15:36:49,cnn,690979657923956736,00100
52529,691443069653237760,2477028826,Neutral,2016-01-25 00:00:00,Rep. Schiff joins fellow Dems in casting doubt on IG letter on Clinton emails | Fox News |  https://t.co/hONhx1g0d0,http://www.foxnews.com/politics/2016/01/24/rep-schiff-joins-fellow-dems-in-casting-doubt-on-ig-letter-on-clinton-emails.html,ce77e082c8f041470f9efa73afdaf38d,CASTING DOUBT  Schiff joins fellow Democrats in critiquing IG letter on Clinton emails,2016-01-25 00:59:13,fox,691443069653237760,00100
52531,685664762240319492,17561562,Positive,2016-01-09 00:00:00,"NOONAN: ""When Dems &amp; indies want to vote in your primary you should be happy. Politics is a game of addition!"" https://t.co/qcdyTzmIqO",http://www.wsj.com/articles/the-gop-establishments-civil-war-1452212775,e67b894347cb8d0b03fd3592b5e7d617,The GOP Establishment's Civil War,2016-01-08 00:40:54,wsj,685664762240319492,00100
52538,688054897435017216,3403262584,Positive,2016-01-15 00:00:00,"All the more reason to support @realdonaldtrump
Exclusive: RNC member urges party to rally against Trump https://t.co/1dTR1GearY",http://www.politico.com/story/2016/01/republicans-urged-rally-against-donald-trump-217828,936e9ba5d8eb6689487f5acfd0cf5560,Exclusive: RNC member urges party to rally against Trump,2016-01-15 05:33:58,politico,688054897435017216,00100
52543,692011332724346880,22370512,Negative,2016-01-26 00:00:00,"#Clinton won't call email use 'error in judgment,' says did 'nothing' wrong https://t.co/Qu4Xfq8b1U #Gruber was right - #Hillary is STUPID!",http://www.foxnews.com/politics/2016/01/26/clinton-wont-call-email-use-error-in-judgment-says-did-nothing-wrong.html,f8433a0b77b04837f172590712dacb54,NOTHING WRONG?  Clinton: Email handling  not &lsquo;an error in judgment&rsquo;,2016-01-26 15:30:18,fox,692011332724346880,00100
52552,693472748476170240,22370512,Neutral,2016-01-30 00:00:00,State Dept. review finds four-month gap in #Clinton emails https://t.co/cRFJ6NCTLa #ClintonEmails,http://www.foxnews.com/politics/2016/01/30/gop-presidential-candidates-hammer-on-clinton-email-in-final-days-before-iowa-caucus.html,aba4dff68b4163d91d01c09908fbcdb6,COUNTDOWN TO IOWA: GOP presidential hopefuls tee off on new Clinton email revelations,2016-01-30 16:37:32,fox,693472748476170240,00100
52561,686931679982792704,479601642,Neutral,2016-01-12 00:00:00,"@realDonaldTrump ""Biden praises Sanders, calls Clinton 'relatively new' to the fight"" https://t.co/JZCdE51jp7 (CLEARLY, SHE'S IN TROUBLE!)",http://www.cnn.com/2016/01/11/politics/joe-biden-bernie-sanders-hillary-clinton-income-inequality/index.html,a97995930a1f8b56033fbbd24565ae6b,Biden praises Sanders on income inequality,2016-01-12 02:22:32,cnn,686931679982792704,00100
52572,707270500771303424,1553039516,Negative,2016-03-08 00:00:00,#Romney sends out anti-Trump ROBO-CALLS for #Rubio https://t.co/6jmrBSHNDx #Romney &amp; #Rubio = TWO #Establishment #ROBOTS that are OBSOLETE!,http://www.foxnews.com/politics/2016/03/08/romney-sends-out-robo-calls-for-rubio-against-trump.html,71778bb6b4abc7a7a6c9ca225cc2a05d,Romney dials up 4-state phone blitz for Marco in big push to derail Trump,2016-03-08 16:00:25,fox,707270500771303424,00100
52586,710547042330873859,1553039516,Neutral,2016-03-17 00:00:00,"Ryan says open GOP convention 'more likely' https://t.co/leX3S0NGRJ #Ryan says ""KNOCK IT OFF ABOUT ME BEING #POTUS"" only #Candidates Can Be",http://www.foxnews.com/politics/2016/03/17/ryan-says-open-gop-convention-more-likely.html,c3fbe245e8ef50f9b194b4de8dd28d0e,"OPEN CONVENTION 'MORE LIKELY'?   Ryan: Trump, GOP should consider 'reality' of floor fight to pick nominee",2016-03-17 18:36:13,fox,710547042330873859,00100
52588,689409369243410432,102499134,Positive,2016-01-19 00:00:00,Funny. I don't recall Moore live-tweeting his ire when communist Bernie Sanders spoke at Liberty -?  https://t.co/GIxMdoIQcz,http://www.politico.com/story/2016/01/russell-moore-trump-217939,2af13bff12e6b12a5381da349b4ca69f,Evangelical leader blasts Falwell for hosting Trump,2016-01-18 17:12:23,politico,689409369243410432,00100
52591,724432910812467201,54266097,Neutral,2016-04-25 00:00:00,https://t.co/SPObaTrYz0 Two lame-brains! @realDonaldTrump is the only chance we have at beating @HilaryClinton,http://www.foxnews.com/politics/2016/04/24/kasich-cruz-agree-in-fox-news-town-hall-trump-cant-beat-clinton.html,6dd853c10995f2150c20e7bfcbbff425,"AMERICA'S TOWN HALL  Kasich, Cruz agree &#8212; Trump can't beat Clinton",2016-04-25 02:32:18,fox,724432910812467201,00100
52602,689842932107505665,108105946,Neutral,2016-01-20 00:00:00,Hillary Is in Big Trouble https://t.co/ZefSZC85lx via @WSJ,http://www.wsj.com/articles/hillary-is-in-big-trouble-1453247735,e906eb2a3a9a59ea052ac5a72ed52e11,Hillary Is in Big Trouble,2016-01-20 00:12:29,wsj,689842932107505665,00100
52605,692826210523545601,258076812,Positive,2016-01-28 00:00:00,"If politicians want to give money...take it &amp; help Vets.

Veterans group won't take Trump fundraiser donations

https://t.co/GhNn6FomB5",http://www.foxnews.com/politics/2016/01/28/veterans-group-wont-take-trump-fundraiser-donations.html,8e86332c7074b686003c6550d6e03639,VETS GROUP: Keep your money and don't drag us into any 'political stunts',2016-01-28 16:23:25,fox,692826210523545601,00100
52637,688574246407245824,17561562,Positive,2016-01-17 00:00:00,Noonan: Clinton &amp; Cruz learned it is NOT pleasant to face a competitor who’s as tough &amp; MEAN as YOU: Trump https://t.co/FYI08Zrk67,http://www.wsj.com/articles/the-high-cost-of-a-bad-reputation-1452816727,422347e97f1fb68ab77ff6b5860ce128,The High Cost of a Bad Reputation,2016-01-15 00:12:10,wsj,688574246407245824,00100
52644,693096007110901761,479601642,Neutral,2016-01-29 00:00:00,"@realDonaldTrump  ""Trump taps the right's anger against Fox""  https://t.co/rgQ6SYdFCn #Trump2016",http://www.cnn.com/2016/01/28/politics/donald-trump-fox-news-conservatives/index.html,b75b7bd4f6f2e5efdc7790bb594ce2a7,Trump taps right's anger against Fox,2016-01-28 11:14:50,cnn,693096007110901761,00100
52655,712001247746727940,1553039516,Positive,2016-03-21 00:00:00,"Clinton brings 2016 fight to AIPAC stag, takes shots at Trump on Israel https://t.co/6aLd6OeLO6 So far ONLY #TRUMP wants ""PEACE IN #ISRAEL""",http://www.foxnews.com/politics/2016/03/21/clinton-brings-2016-fight-to-aipac-stage-takes-shots-at-trump-on-israel.html,cf4dd4637ff2894af6dc11bb79bcb20a,NEUTRAL SLAM  Clinton picks Israel fight with Trump,2016-03-21 16:30:12,fox,712001247746727940,00100
52658,685517298879344641,17561562,Negative,2016-01-08 00:00:00,Noonan: It reflects badly on #GOP that @realDonaldTrump—had to become the party’s 2016 THOUGHT LEADER https://t.co/qcdyTzmIqO,http://www.wsj.com/articles/the-gop-establishments-civil-war-1452212775,e67b894347cb8d0b03fd3592b5e7d617,The GOP Establishment's Civil War,2016-01-08 00:40:54,wsj,685517298879344641,00100
52659,686612862211588096,479601642,Positive,2016-01-11 00:00:00,"@AnnCoulter Breaking-CNN, ""Trump boosts New Hampshire substantial lead"" https://t.co/rlrsRGwZGh #Trump2016",http://www.cnn.com/2016/01/11/politics/donald-trump-new-hampshire-poll/index.html,963a59b456b99a3b5a34dabca8f5c179,Poll: Donald Trump boosts New Hampshire lead,2016-01-11 17:19:16,cnn,686612862211588096,00100
52689,716283112787816449,35132551,Neutral,2016-04-02 00:00:00,Who is Corey Lewandowski? His rise — and his relationship with Donald Trump. https://t.co/QutZPrHzlo,https://www.washingtonpost.com/politics/trump-and-lewandowski-an-unlikely-pair-of-kindred-spirits/2016/03/30/d82a58ca-f511-11e5-8b23-538270a1ca31_story.html,5dc07c6f92c6205a3f3be1b13690f804,Who is Corey Lewandowski? His rise — and his relationship with Donald Trump.,2016-03-30 15:19:41,washpo,716283112787816449,00100
52690,684569618527162368,17561562,Neutral,2016-01-06 00:00:00,FALWELL JR: @realDonaldTrump 'Reminds me of my father' https://t.co/TKqPr1ZptQ,http://www.mcclatchydc.com/news/politics-government/election/article53069160.html,02b088c79b814cf06363cab1f0220bcf,Donald Trump to speak at Liberty University,2016-01-05 12:26:04,mcclatchy,684569618527162368,00100
